entity_id,dailyEnergyConsumed,observedAt,unit
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.159454545,2024-01-24T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,1.333890411,2024-01-23T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,2.236018072,2024-01-24T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,2.236018072,2024-01-24T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1.332166667,2024-01-24T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.3921,2024-01-23T22:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1.332166667,2024-01-24T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.783530612,2024-01-24T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,2.744142857,2024-01-24T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,2.744142857,2024-01-24T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,2.813852349,2024-01-24T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.915357143,2024-01-24T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.915357143,2024-01-24T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,5.306612903,2024-01-24T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.827285714,2024-01-24T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.827285714,2024-01-24T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.110529412,2024-01-24T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.110529412,2024-01-24T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-24T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,2.236018072,2024-01-24T09:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.424681159,2024-01-24T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.424681159,2024-01-24T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.1055,2024-01-24T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.1055,2024-01-24T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,2.744142857,2024-01-24T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,9.882339623,2024-01-25T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,9.882339623,2024-01-25T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,3.857815287,2024-01-25T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,3.857815287,2024-01-25T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.827285714,2024-01-24T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,7.810850746,2024-01-25T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,7.810850746,2024-01-25T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.110529412,2024-01-24T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,12.620292683,2024-01-25T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,12.620292683,2024-01-25T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-24T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.1267,2024-01-25T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.1267,2024-01-25T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.424681159,2024-01-24T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,3.29689697,2024-01-25T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,3.29689697,2024-01-25T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.1055,2024-01-24T20:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.848333333,2024-01-25T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.848333333,2024-01-25T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,9.882339623,2024-01-25T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.148666667,2024-01-25T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.148666667,2024-01-25T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.895934426,2024-01-25T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.895934426,2024-01-25T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,7.810850746,2024-01-25T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.162652174,2024-01-25T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.162652174,2024-01-25T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,12.620292683,2024-01-25T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.0166,2024-01-25T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.0166,2024-01-25T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-25T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,3.29689697,2024-01-25T08:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.233014599,2024-01-25T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-01-25T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-01-25T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.148666667,2024-01-25T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.9538,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.9538,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.895934426,2024-01-25T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.849546218,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.849546218,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.162652174,2024-01-25T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,1.883545455,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,1.883545455,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.0166,2024-01-25T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,2.350235294,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,2.350235294,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-25T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.233014599,2024-01-25T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.412820144,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.412820144,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-01-25T19:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.9538,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.001666667,2024-01-26T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.001666667,2024-01-26T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.791252174,2024-01-26T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.791252174,2024-01-26T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,1.883545455,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.114608696,2024-01-26T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.114608696,2024-01-26T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,2.350235294,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.0178125,2024-01-26T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.0178125,2024-01-26T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.412820144,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.201698529,2024-01-26T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.201698529,2024-01-26T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.001666667,2024-01-26T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0025,2024-01-27T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0025,2024-01-27T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.791252174,2024-01-26T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.530086207,2024-01-27T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.530086207,2024-01-27T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.114608696,2024-01-26T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.082148148,2024-01-27T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.082148148,2024-01-27T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.0115,2024-01-27T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.0115,2024-01-27T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.082,2024-01-27T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.082,2024-01-27T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.201698529,2024-01-26T18:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.111652174,2024-01-27T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.111652174,2024-01-27T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.0025,2024-01-27T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.003,2024-01-27T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.003,2024-01-27T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.530086207,2024-01-27T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.95666087,2024-01-27T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.95666087,2024-01-27T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.082148148,2024-01-27T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.146130435,2024-01-27T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.146130435,2024-01-27T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.0115,2024-01-27T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.0198,2024-01-27T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.0198,2024-01-27T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-27T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.111652174,2024-01-27T05:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.218284672,2024-01-27T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.218284672,2024-01-27T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.003,2024-01-27T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.313909091,2024-01-28T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.313909091,2024-01-28T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,0.95666087,2024-01-27T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.038906977,2024-01-28T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.038906977,2024-01-28T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.146130435,2024-01-27T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,2.494939394,2024-01-28T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,2.494939394,2024-01-28T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,0.0198,2024-01-27T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,4.463222222,2024-01-28T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,4.463222222,2024-01-28T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-27T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.0985,2024-01-28T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.0985,2024-01-28T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.218284672,2024-01-27T17:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.662631206,2024-01-28T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.662631206,2024-01-28T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-01-26T07:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.17025,2024-01-28T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.17025,2024-01-28T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.313909091,2024-01-28T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,4.069,2024-01-28T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.038906977,2024-01-28T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.191770642,2024-01-28T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.191770642,2024-01-28T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,2.494939394,2024-01-28T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.96588,2024-01-28T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.96588,2024-01-28T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,4.463222222,2024-01-28T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.204941176,2024-01-28T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.204941176,2024-01-28T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.0985,2024-01-28T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.051,2024-01-28T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.662631206,2024-01-28T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.051,2024-01-28T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.382919708,2024-01-28T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.382919708,2024-01-28T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.17025,2024-01-28T04:36:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.1285,2024-01-28T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.1285,2024-01-28T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,4.069,2024-01-28T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,9.814694915,2024-01-29T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,9.814694915,2024-01-29T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.191770642,2024-01-28T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,4.011896104,2024-01-29T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,4.011896104,2024-01-29T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0.96588,2024-01-28T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,8.431588235,2024-01-29T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,8.431588235,2024-01-29T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.204941176,2024-01-28T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,9.818362069,2024-01-29T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,9.818362069,2024-01-29T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.051,2024-01-28T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.154,2024-01-29T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.154,2024-01-29T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.382919708,2024-01-28T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,3.511467456,2024-01-29T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,3.511467456,2024-01-29T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.1285,2024-01-28T16:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.933333333,2024-01-29T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.933333333,2024-01-29T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,9.814694915,2024-01-29T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,9.176266667,2024-01-29T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,4.011896104,2024-01-29T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,2.088823529,2024-01-29T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,2.088823529,2024-01-29T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,8.431588235,2024-01-29T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,4.108382353,2024-01-29T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,4.108382353,2024-01-29T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,9.818362069,2024-01-29T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,6.6171,2024-01-29T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,6.6171,2024-01-29T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.32,2024-01-29T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,3.511467456,2024-01-29T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,1.480181818,2024-01-29T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,1.480181818,2024-01-29T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.933333333,2024-01-29T03:24:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1.821666667,2024-01-29T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1.821666667,2024-01-29T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,9.176266667,2024-01-29T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.53,2024-01-30T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.53,2024-01-30T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,2.088823529,2024-01-29T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.078233333,2024-01-30T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.078233333,2024-01-30T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,4.108382353,2024-01-29T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,4.058545455,2024-01-30T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,4.058545455,2024-01-30T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,6.6171,2024-01-29T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,4.4507,2024-01-30T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,4.4507,2024-01-30T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-30T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,1.480181818,2024-01-29T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.756471429,2024-01-30T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.756471429,2024-01-30T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1.821666667,2024-01-29T14:48:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.105333333,2024-01-30T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0.105333333,2024-01-30T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.53,2024-01-30T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,21.1361875,2024-01-31T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,21.1361875,2024-01-31T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,1.078233333,2024-01-30T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,8.345309524,2024-01-31T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,8.345309524,2024-01-31T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,4.058545455,2024-01-30T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,11.717931034,2024-01-31T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,11.717931034,2024-01-31T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,4.4507,2024-01-30T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,14.095166667,2024-01-31T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,14.095166667,2024-01-31T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-30T02:12:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.074333333,2024-01-31T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0.074333333,2024-01-31T01:00:00.000Z,KWH
urn:ngsi-ld:EnergyDevice:Lab:Printer,0.756471429,2024-01-30T02:12:00.000Z,KWH
