entity_id,apparentPower,observedAt,unit
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,36.321100917,2024-01-09T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.704347826,2024-01-09T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.704347826,2024-01-09T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,51.357142857,2024-01-10T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,72.95,2024-01-09T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,72.95,2024-01-09T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,73.047619048,2024-01-10T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0,2024-01-09T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,0,2024-01-09T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,62.181818182,2024-01-10T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,10.625,2024-01-09T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,10.625,2024-01-09T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,10.904109589,2024-01-10T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,395.2,2024-01-08T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,395.2,2024-01-08T05:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,630.333333333,2024-01-10T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,48.074468085,2024-01-09T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,48.074468085,2024-01-09T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,66.448979592,2024-01-10T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,36.321100917,2024-01-09T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,36.321100917,2024-01-09T16:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,82.125,2024-01-10T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,51.357142857,2024-01-10T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,51.357142857,2024-01-10T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.194690265,2024-01-10T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,73.047619048,2024-01-10T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,73.047619048,2024-01-10T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,76.902439024,2024-01-10T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,62.181818182,2024-01-10T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,62.181818182,2024-01-10T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,29.327586207,2024-01-10T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,10.904109589,2024-01-10T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,10.904109589,2024-01-10T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,12.635416667,2024-01-10T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,630.333333333,2024-01-10T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,630.333333333,2024-01-10T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-10T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,66.448979592,2024-01-10T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,32.653846154,2024-01-10T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,82.125,2024-01-10T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,82.125,2024-01-10T03:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,2.875,2024-01-10T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.194690265,2024-01-10T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.194690265,2024-01-10T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,62.810810811,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,76.902439024,2024-01-10T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,76.902439024,2024-01-10T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,78.15,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,29.327586207,2024-01-10T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,29.327586207,2024-01-10T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,45.642857143,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,12.635416667,2024-01-10T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,12.635416667,2024-01-10T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.296296296,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-10T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-10T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,648.166666667,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,32.653846154,2024-01-10T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,32.653846154,2024-01-10T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,34.964705882,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,2.875,2024-01-10T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,2.875,2024-01-10T14:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1681.25,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,62.810810811,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,62.810810811,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,33.08490566,2024-01-11T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,78.15,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,78.15,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,71.794871795,2024-01-11T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,45.642857143,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,45.642857143,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,38.580357143,2024-01-11T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.296296296,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.296296296,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,16.86746988,2024-01-11T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,648.166666667,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,34.964705882,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,34.964705882,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,99.177083333,2024-01-11T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1681.25,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1681.25,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,382.166666667,2024-01-11T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,33.08490566,2024-01-11T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,33.08490566,2024-01-11T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.889908257,2024-01-12T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,71.794871795,2024-01-11T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,71.794871795,2024-01-11T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,75.295774648,2024-01-12T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,38.580357143,2024-01-11T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,38.580357143,2024-01-11T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,26.566037736,2024-01-12T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,16.86746988,2024-01-11T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,16.86746988,2024-01-11T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.361111111,2024-01-12T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,648.166666667,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,99.177083333,2024-01-11T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,99.177083333,2024-01-11T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,31.647058824,2024-01-12T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,382.166666667,2024-01-11T13:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,2.777777778,2024-01-12T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.889908257,2024-01-12T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.889908257,2024-01-12T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,21.578947368,2024-01-12T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,75.295774648,2024-01-12T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,75.295774648,2024-01-12T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,69.733333333,2024-01-12T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,26.566037736,2024-01-12T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,26.566037736,2024-01-12T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,26.198347107,2024-01-12T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.361111111,2024-01-12T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.309090909,2024-01-12T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,648.166666667,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,648.166666667,2024-01-11T02:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-12T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,31.647058824,2024-01-12T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,31.647058824,2024-01-12T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,31.851851852,2024-01-12T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,2.777777778,2024-01-12T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,2.777777778,2024-01-12T01:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,21.578947368,2024-01-12T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,21.578947368,2024-01-12T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.574074074,2024-01-12T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,69.733333333,2024-01-12T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,71.064516129,2024-01-12T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,26.198347107,2024-01-12T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,26.198347107,2024-01-12T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.381818182,2024-01-12T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.309090909,2024-01-12T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.448275862,2024-01-12T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-12T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-12T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,915,2024-01-12T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,31.851851852,2024-01-12T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,31.851851852,2024-01-12T12:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,31.132352941,2024-01-12T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,2.785714286,2024-01-12T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.574074074,2024-01-12T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.574074074,2024-01-12T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.396551724,2024-01-13T11:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,71.064516129,2024-01-12T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,71.064516129,2024-01-12T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,66.987012987,2024-01-13T11:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.381818182,2024-01-12T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.381818182,2024-01-12T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,25.579439252,2024-01-13T11:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.448275862,2024-01-12T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.448275862,2024-01-12T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.16091954,2024-01-13T11:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,31.132352941,2024-01-12T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,31.132352941,2024-01-12T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,31.953125,2024-01-13T11:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,2.75,2024-01-13T11:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.396551724,2024-01-13T11:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.396551724,2024-01-13T11:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.681415929,2024-01-13T22:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,66.987012987,2024-01-13T11:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,66.987012987,2024-01-13T11:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,58.7125,2024-01-13T22:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,25.579439252,2024-01-13T11:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,25.579439252,2024-01-13T11:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,31.098214286,2024-01-13T22:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.16091954,2024-01-13T11:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.358974359,2024-01-13T22:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,915,2024-01-12T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,915,2024-01-12T23:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,940.5,2024-01-13T22:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,31.953125,2024-01-13T11:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,31.953125,2024-01-13T11:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,31.808823529,2024-01-13T22:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.25,2024-01-13T22:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.681415929,2024-01-13T22:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,6.681415929,2024-01-13T22:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.222222222,2024-01-14T10:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,58.7125,2024-01-13T22:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,58.7125,2024-01-13T22:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,56.280487805,2024-01-14T10:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,31.098214286,2024-01-13T22:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,31.098214286,2024-01-13T22:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,35.785714286,2024-01-14T10:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.358974359,2024-01-13T22:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.358974359,2024-01-13T22:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.289473684,2024-01-14T10:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,940.5,2024-01-13T22:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,940.5,2024-01-13T22:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-14T10:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,31.808823529,2024-01-13T22:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,31.808823529,2024-01-13T22:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,31.945652174,2024-01-14T10:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.25,2024-01-13T22:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,3.25,2024-01-13T22:36:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1.636363636,2024-01-14T10:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.222222222,2024-01-14T10:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.222222222,2024-01-14T10:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,40.261261261,2024-01-14T21:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,56.280487805,2024-01-14T10:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,56.280487805,2024-01-14T10:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,61.925531915,2024-01-14T21:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,35.785714286,2024-01-14T10:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,35.785714286,2024-01-14T10:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,40.459459459,2024-01-14T21:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.289473684,2024-01-14T10:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.289473684,2024-01-14T10:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.276923077,2024-01-14T21:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-14T10:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,31.945652174,2024-01-14T10:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,31.945652174,2024-01-14T10:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,119.08988764,2024-01-14T21:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1.636363636,2024-01-14T10:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,485.25,2024-01-14T21:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,40.261261261,2024-01-14T21:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,40.261261261,2024-01-14T21:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,49.088495575,2024-01-15T08:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,61.925531915,2024-01-14T21:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,61.925531915,2024-01-14T21:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,81.447368421,2024-01-15T08:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,40.459459459,2024-01-14T21:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,40.459459459,2024-01-14T21:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,46.939655172,2024-01-15T08:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.276923077,2024-01-14T21:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.276923077,2024-01-14T21:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-14T10:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-01-14T10:00:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,963.75,2024-01-15T08:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,119.08988764,2024-01-14T21:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,119.08988764,2024-01-14T21:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,35.325581395,2024-01-15T08:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,485.25,2024-01-14T21:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,485.25,2024-01-14T21:24:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,582.150943396,2024-01-15T08:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,49.088495575,2024-01-15T08:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,49.088495575,2024-01-15T08:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.377192982,2024-01-15T20:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,81.447368421,2024-01-15T08:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,81.447368421,2024-01-15T08:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,61.551282051,2024-01-15T20:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,46.939655172,2024-01-15T08:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,46.939655172,2024-01-15T08:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,24.353535354,2024-01-15T20:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,15.545454545,2024-01-15T08:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,15.545454545,2024-01-15T08:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,13.507692308,2024-01-15T20:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Desktop,963.75,2024-01-15T08:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,35.325581395,2024-01-15T08:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,35.325581395,2024-01-15T08:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Lab:Printer,32.670731707,2024-01-15T20:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,582.150943396,2024-01-15T08:48:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,4,2024-01-15T20:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.377192982,2024-01-15T20:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,7.377192982,2024-01-15T20:12:00.000Z,VA
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,59.28,2024-01-16T07:36:00.000Z,VA
