"time","V.mean_value"
"2024-06-07T07:00:00.000+04:00","295.01075268817203"
"2024-06-07T18:24:00.000+04:00","298.34177215189874"
"2024-06-08T05:48:00.000+04:00","293.98924731182797"
"2024-06-08T17:12:00.000+04:00","292.96153846153845"
"2024-06-09T04:36:00.000+04:00","292.66279069767444"
"2024-06-09T16:00:00.000+04:00","293.26506024096386"
"2024-06-10T03:24:00.000+04:00","290.38461538461536"
"2024-06-10T14:48:00.000+04:00","288.39506172839504"
"2024-06-11T02:12:00.000+04:00","291.8433734939759"
"2024-06-11T13:36:00.000+04:00","294.9047619047619"
"2024-06-12T01:00:00.000+04:00","295.4895833333333"
"2024-06-12T12:24:00.000+04:00","294.44086021505376"
"2024-06-12T23:48:00.000+04:00","297.27777777777777"
"2024-06-13T11:12:00.000+04:00","293.85714285714283"
"2024-06-13T22:36:00.000+04:00","297.3076923076923"
"2024-06-14T10:00:00.000+04:00","296.05405405405406"
"2024-06-14T21:24:00.000+04:00","296.225"
"2024-06-15T08:48:00.000+04:00","295.1219512195122"
"2024-06-15T20:12:00.000+04:00","297.7848101265823"
"2024-06-16T07:36:00.000+04:00","297.0561797752809"
"2024-06-16T19:00:00.000+04:00","297.325"
"2024-06-17T06:24:00.000+04:00","296.8101265822785"
"2024-06-17T17:48:00.000+04:00","295.41333333333336"
"2024-06-18T05:12:00.000+04:00","296.5"
"2024-06-18T16:36:00.000+04:00","298.53521126760563"
"2024-06-19T04:00:00.000+04:00","295.0845070422535"
"2024-06-19T15:24:00.000+04:00","297.05128205128204"
"2024-06-20T02:48:00.000+04:00","296.0875"
"2024-06-20T14:12:00.000+04:00","294.1666666666667"
