"time","W.mean_value"
"2024-05-12T04:00:00.000+04:00","25.31111111111111"
"2024-05-12T15:24:00.000+04:00","32.02777777777778"
"2024-05-13T02:48:00.000+04:00","32.24242424242424"
"2024-05-13T14:12:00.000+04:00","37.51162790697674"
"2024-05-14T01:36:00.000+04:00","38.57627118644068"
"2024-05-14T13:00:00.000+04:00","33.5"
"2024-05-15T00:24:00.000+04:00","47.771929824561404"
"2024-05-15T11:48:00.000+04:00","24.606060606060606"
"2024-05-15T23:12:00.000+04:00","32.21153846153846"
"2024-05-16T10:36:00.000+04:00","30.30909090909091"
"2024-05-16T22:00:00.000+04:00","17.8"
"2024-05-17T09:24:00.000+04:00","21.75"
"2024-05-17T20:48:00.000+04:00","16.46"
"2024-05-18T08:12:00.000+04:00","21.595238095238095"
"2024-05-18T19:36:00.000+04:00","22.317073170731707"
"2024-05-19T07:00:00.000+04:00","13.12962962962963"
"2024-05-19T18:24:00.000+04:00","24.61111111111111"
"2024-05-20T05:48:00.000+04:00","38.43478260869565"
"2024-05-20T17:12:00.000+04:00","12.392857142857142"
"2024-05-21T04:36:00.000+04:00","37.82258064516129"
"2024-05-21T16:00:00.000+04:00","17.526315789473685"
"2024-05-22T03:24:00.000+04:00","42.10909090909091"
"2024-05-22T14:48:00.000+04:00","27.97872340425532"
"2024-05-23T02:12:00.000+04:00","39.24074074074074"
"2024-05-23T13:36:00.000+04:00","26.18"
"2024-05-24T01:00:00.000+04:00","21.925925925925927"
"2024-05-24T12:24:00.000+04:00","30.515151515151516"
"2024-05-24T23:48:00.000+04:00","27.46511627906977"
"2024-05-25T11:12:00.000+04:00","22.833333333333332"
"2024-05-25T22:36:00.000+04:00","24.958333333333332"
"2024-05-26T10:00:00.000+04:00","16.82857142857143"
"2024-05-26T21:24:00.000+04:00","18.085714285714285"
"2024-05-27T08:48:00.000+04:00","44.9264705882353"
"2024-05-27T20:12:00.000+04:00","25.036363636363635"
"2024-05-28T07:36:00.000+04:00","43.351351351351354"
"2024-05-28T19:00:00.000+04:00","20"
"2024-05-29T06:24:00.000+04:00","56.45161290322581"
"2024-05-29T17:48:00.000+04:00","12.184615384615384"
"2024-05-30T05:12:00.000+04:00","41.72222222222222"
"2024-05-30T16:36:00.000+04:00","18.51923076923077"
"2024-05-31T04:00:00.000+04:00","24.26829268292683"
"2024-05-31T15:24:00.000+04:00","17.953488372093023"
"2024-06-01T02:48:00.000+04:00","28.4390243902439"
"2024-06-01T14:12:00.000+04:00","18.608695652173914"
"2024-06-02T01:36:00.000+04:00","20.208333333333332"
"2024-06-02T13:00:00.000+04:00","20.333333333333332"
"2024-06-03T00:24:00.000+04:00","44.38"
"2024-06-03T11:48:00.000+04:00","37.91935483870968"
"2024-06-03T23:12:00.000+04:00","36.83673469387755"
"2024-06-04T10:36:00.000+04:00","34.49152542372882"
"2024-06-04T22:00:00.000+04:00","32.65853658536585"
"2024-06-05T09:24:00.000+04:00","44.13846153846154"
"2024-06-05T20:48:00.000+04:00","27.21951219512195"
"2024-06-06T08:12:00.000+04:00","50.13461538461539"
"2024-06-06T19:36:00.000+04:00","24"
"2024-06-07T07:00:00.000+04:00","29.452380952380953"
"2024-06-07T18:24:00.000+04:00","27.764705882352942"
"2024-06-08T05:48:00.000+04:00","25.511627906976745"
"2024-06-08T17:12:00.000+04:00","15.25"
"2024-06-09T04:36:00.000+04:00","18.80851063829787"
"2024-06-09T16:00:00.000+04:00","19.45098039215686"
"2024-06-10T03:24:00.000+04:00","31.467532467532468"
"2024-06-10T14:48:00.000+04:00","24.50877192982456"
"2024-06-11T02:12:00.000+04:00","39.320754716981135"
"2024-06-11T13:36:00.000+04:00","35.395833333333336"
"2024-06-12T01:00:00.000+04:00","33.48275862068966"
"2024-06-12T12:24:00.000+04:00","40.31818181818182"
"2024-06-12T23:48:00.000+04:00","30.568181818181817"
